Company Name,Website,Phone,Street Address,City,State / Province,Country,Zip / Postal Code,Full Address,LinkedIn URL,Industry,Source
MCN Solutions,http://mcn-solutions.com,+1 403-520-2060,181 B-64 Crowfoot Circle NW,Calgary,Alberta,Canada,T3G 2T3,"181 B-64 Crowfoot Circle NW, Calgary, Alberta, T3G 2T3, Canada",https://www.linkedin.com/company/mcnsoltuions,Industrial Machinery Manufacturing,Ocean
METHOD4 Engineering,http://method4engineering.com,+1 587-437-1714,1121 Centre St NW,Calgary,Alberta,Canada,T2E 7K6,"1121 Centre St NW, Calgary, Alberta, T2E 7K6, Canada",https://www.linkedin.com/company/method4-engineering-inc,Utilities,Ocean
MICA Controls,http://micacontrols.com,"+1 403-450-7517, +1 250-940-2492",1111 57 Ave NE,Calgary,Alberta,Canada,T2E 9B2,"1111 57 Ave NE, Calgary, Alberta, T2E 9B2, Canada",https://www.linkedin.com/company/mica-controls-ltd.,Automation Machinery Manufacturing,Ocean
NORDEN ENERGY,http://nordenenergy.com,,7 Avenue SW  350,Calgary,Alberta,Canada,T2P 3N9,"7 Avenue SW  350, Calgary, Alberta, T2P 3N9, Canada",https://www.linkedin.com/company/norden-energy-inc.,Oil and Gas,Ocean
Onstream Pipeline Inspection,http://www.onstream-pipeline.com,'+1 403-234-8345,11055 72 Street Southeast,Calgary,Alberta,Canada,T2E 7K6,"11055 72 Street Southeast, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/onstream-pipeline-inspection-ltd-,oil & energy,Apollo
Pason,http://www.pason.com,'+1 403-301-3400,Calgary,Calgary,Alberta,Canada,T2E 7K6,"Calgary, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/pason-systems,oil & energy,Apollo
Phasor Engineering Inc,http://www.phasorengineering.ca,'+1 403-238-3695,1829 54 St SE,Calgary,Alberta,Canada,T2B 1N5,"1829 54 St SE, Calgary, Alberta, T2B 1N5, Canada",http://www.linkedin.com/company/phasor-engineering-inc,management consulting,Apollo
Polaris Engineering,http://polariseng.com,+1 403-263-8007,1120 29 Ave NE,Calgary,Alberta,Canada,T2E 7P1,"1120 29 Ave NE, Calgary, Alberta, T2E 7P1, Canada",https://www.linkedin.com/company/polaris-engineering,Oil and Gas,Ocean
Primary Engineering and Construction,http://www.primaryeng.com,,207 39 Ave NE,Calgary,Alberta,Canada,T2E 7E3,"207 39 Ave NE, Calgary, Alberta, T2E 7E3, Canada",http://www.linkedin.com/company/primary-engineering-and-construction,utilities,Apollo
Pronghorn Controls,http://www.pronghorn.ca,'+1 403-660-5209,4919 72 Ave SE,Calgary,Alberta,Canada,T2E 7K6,"4919 72 Ave SE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/pronghorn-controls,oil & energy,Apollo
PTL,http://ptl-group.ca,"+1 587-585-4556, +1 587-897-2785",9540 Endeavor Ave,Calgary,Alberta,Canada,T3S0A1,"9540 Endeavor Ave, Calgary, Alberta, T3S0A1, Canada",https://www.linkedin.com/company/platinum-telecommunications-ltd,Utilities,Ocean
Recruitment Canada,http://recruitmentcanada.ca,+1 587-717-7197,24 Avenue SW  104,Calgary,Alberta,Canada,T2S 0J9,"24 Avenue SW  104, Calgary, Alberta, T2S 0J9, Canada",https://www.linkedin.com/company/recruitment-canada,Staffing and Recruiting,Ocean
RESA Power Canada,http://www.aes-ab.com,'+1 403-697-3747,4999 43 St SE,Calgary,Alberta,Canada,Calgary,"4999 43 St SE, Calgary, Alberta, Calgary, Canada",http://www.linkedin.com/company/resa-power-canada,utilities,Apollo
Resolve Earthworks AND Environmental,http://resolve-earthworks.ca,,1112 9 St SW,Calgary,Alberta,Canada,Alberta,"1112 9 St SW, Calgary, Alberta, Alberta, Canada",https://www.linkedin.com/company/resolve-earthworks-environmental,Environmental Services,Ocean
REV,http://reveng.ca,"+1 403-287-0156, +1 403-560-8475",3236 - 50th Street SE,Calgary,Alberta,Canada,T2B 3A3,"3236 - 50th Street SE, Calgary, Alberta, T2B 3A3, Canada",https://www.linkedin.com/company/rev-engineering-ltd-,Electrical/Electronic Manufacturing,Ocean
Rising Edge Group,http://www.risingedgegroup.com,'+1 403-202-8751,4800 27 St SE,Calgary,Alberta,Canada,T2B 3M4,"4800 27 St SE, Calgary, Alberta, T2B 3M4, Canada",http://www.linkedin.com/company/rising-edge-group,utilities,Apollo
Royal Construction,http://royalconstruction.com,+1 403-279-8889,50 Avenue SE  3610,Calgary,Alberta,Canada,T2B 3N9,"50 Avenue SE  3610, Calgary, Alberta, T2B 3N9, Canada",https://www.linkedin.com/company/royal-construction-limited,Construction,Ocean
RPB Industries Construction Group,http://rpbindustries.ca,"+1 780-218-5311, +1 780-962-8735",3773 19 St NE,Calgary,Alberta,Canada,T2E 6S8,"3773 19 St NE, Calgary, Alberta, T2E 6S8, Canada",https://www.linkedin.com/company/rpb-industries-construction-group,Telecommunications,Ocean
SABRE LTD,http://www.sabre.ca,'+1 403-258-0566,4460 54 Ave SE,Calgary,Alberta,Canada,T2E 7K6,"4460 54 Ave SE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/sabreltd,electrical/electronic manufacturing,Apollo
Savanna Energy,,'+1 403-503-9990,734 7 Ave SW,Calgary,Alberta,Canada,T2E 7K6,"734 7 Ave SW, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/savanna-energy-services,oil & energy,Apollo
Seacliff Electric,http://seacliffelectric.ca,+1 587-391-4545,333 - 4615 112 Ave SE,Calgary,Alberta,Canada,T2C 5J3,"333 - 4615 112 Ave SE, Calgary, Alberta, T2C 5J3, Canada",https://www.linkedin.com/company/seacliff-electric-ltd,Construction,Ocean
SITE Resource Group,http://www.siterg.com,'+1 780-400-7483,407 2 Street Southwest,Calgary,Alberta,Canada,T2P 2V6,"407 2 Street Southwest, Calgary, Alberta, T2P 2V6, Canada",http://www.linkedin.com/company/siteenergy,construction,Apollo
SMP Engineering (Electrical),http://www.smpeng.com,'+1 403-270-8833,1240 Kensington Rd NW,Calgary,Alberta,Canada,T2E 7K6,"1240 Kensington Rd NW, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/smp-engineering-electrical-,construction,Apollo
SNA Construction,http://snaconstruction.com,,Calgary,Calgary,Alberta,Canada,Alberta,"Calgary, Calgary, Alberta, Alberta, Canada",https://www.linkedin.com/company/sna-construction-ltd,Construction,Ocean
South Bow,http://www.southbow.com,'+1 844-318-7826,707 5 St SW,Calgary,Alberta,Canada,T2E 7K6,"707 5 St SW, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/southbow,logistics & supply chain,Apollo
Spartan Controls,http://www.spartancontrols.com,'+1 403-207-0700,305 27 St SE,Calgary,Alberta,Canada,T2E 7K6,"305 27 St SE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/spartan-controls,industrial automation,Apollo
Startec Compression & Process and Startec Service,http://www.startec.ca,'+1 403-295-5855,9423 Shepard Road Southeast,Calgary,Alberta,Canada,T2C 4P1,"9423 Shepard Road Southeast, Calgary, Alberta, T2C 4P1, Canada",http://www.linkedin.com/company/startec-refrigeration-compression-&-process-solutions,oil & energy,Apollo
Surerus Murphy Joint Venture,http://www.surerus-murphy.com,'+1 403-930-1358,605 5 Ave SW,Calgary,Alberta,Canada,T2E 7K6,"605 5 Ave SW, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/surerus-murphy-joint-venture,oil & energy,Apollo
Systema Solutions,http://systemasolutions.ca,+1 403-744-5358,8 Street SW  1010,Calgary,Alberta,Canada,T2R 0E2,"8 Street SW  1010, Calgary, Alberta, T2R 0E2, Canada",https://www.linkedin.com/company/systemasolutions,IT Services and IT Consulting,Ocean
Tarco,http://www.tarco.com,'+1 587-779-4000,855 42 Ave SE,Calgary,Alberta,Canada,T2G 1Y8,"855 42 Ave SE, Calgary, Alberta, T2G 1Y8, Canada",http://www.linkedin.com/company/tarco,machinery,Apollo
TC Energy,https://www.TCEnergy.com/,,450 1st Street SW,Calgary,Alberta,Canada,T2E 7K6,"450 1st Street SW, Calgary, Alberta, T2E 7K6, Canada",https://www.linkedin.com/company/tcenergy,Oil and Gas,Bob
Tervita Corporation,http://www.tervita.com,'+1 403-984-6100,140 10 Ave SE,Calgary,Alberta,Canada,T2E 7K6,"140 10 Ave SE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/tervita,environmental services,Apollo
TG Technologies,http://tgtech.ca,"+1 587-578-8707, +1 855-283-8324",6520 36 St NE,Calgary,Alberta,Canada,T3J,"6520 36 St NE, Calgary, Alberta, T3J, Canada",https://www.linkedin.com/company/tg-technologies-inc,Construction,Ocean
Thomas Inc,http://www.thomasinc.ca,'+1 780-518-9890,1115 55 Ave NE,Calgary,Alberta,Canada,T2E 7K6,"1115 55 Ave NE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/thomasgroupinc,oil & energy,Apollo
TransAlta,http://www.transalta.com,,TransAlta Place,Calgary,Alberta,Canada,T2E 7K6,"TransAlta Place, Calgary, Alberta, T2E 7K6, Canada",https://www.linkedin.com/company/transalta,Utilities,Bob
TriSummit Utilities,http://trisummit.ca,+1 587-229-7182,16 Avenue NW  4634,Calgary,Alberta,Canada,T4B 0M8,"16 Avenue NW  4634, Calgary, Alberta, T4B 0M8, Canada",https://www.linkedin.com/company/trisummit-utilities,Utilities,Ocean
Trotter & Morton Group of Companies,http://www.trotterandmorton.com,'+1 403-255-7535,5711 1 Street Southwest,Calgary,Alberta,Canada,T2E 7K6,"5711 1 Street Southwest, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/trotter-and-morton,construction,Apollo
"True North Solutions, part of Accenture",http://www.truenorthsolutions.com,'+1 403-984-2000,7180 11 St SE,Calgary,Alberta,Canada,T2E 7K6,"7180 11 St SE, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/true-north-automation,management consulting,Apollo
Utility Safety Partners,http://utilitysafety.ca,+1 800-242-3447,1209 59 Avenue SE,Calgary,Alberta,Canada,T2H 2P6,"1209 59 Avenue SE, Calgary, Alberta, T2H 2P6, Canada",https://www.linkedin.com/company/utilitysafetypartners,Public Safety,Ocean
Veracity Energy Services,http://veracityenergy.com,+1 403-537-1300,5 Avenue SW  639,Calgary,Alberta,Canada,T2P 0M9,"5 Avenue SW  639, Calgary, Alberta, T2P 0M9, Canada",https://www.linkedin.com/company/veracity-energy-services-ltd.,Oil and Gas,Ocean
Wolf Midstream,http://www.wolfmidstream.com,'+1 403-781-8181,520 3 Ave SW,Calgary,Alberta,Canada,T2E 7K6,"520 3 Ave SW, Calgary, Alberta, T2E 7K6, Canada",http://www.linkedin.com/company/wolf-midstream,oil & energy,Apollo
YJE Engineering,http://yjeeng.com,+1 587-435-1622,135 Covepark Crt NE,Calgary,Alberta,Canada,T3K 6G3,"135 Covepark Crt NE, Calgary, Alberta, T3K 6G3, Canada",https://www.linkedin.com/company/yje-engineering,IT Services and IT Consulting,Ocean
Shift Innovations AND Controls,http://shiftinnovations.net,+1 587-735-2488,Camrose,Camrose,Alberta,Canada,T4V 1A1,"Camrose, Camrose, Alberta, T4V 1A1, Canada",https://www.linkedin.com/company/shift-innovations-controls-inc,"Appliances, Electrical, and Electronics Manufacturing",Ocean
Apex Utilities,http://apexutilities.ca,"+1 403-705-3181, +1 866-222-2067, +1 866-222-2068, +1 877-916-5426, +1 855-666-2074, +1 866-222-2069, +1 866-980-6866, +1 780-986-5215, +1 866-266-2068",5509 45 St,City of Leduc,Alberta,Canada,T9E 6T6,"5509 45 St, City of Leduc, Alberta, T9E 6T6, Canada",https://www.linkedin.com/company/apex-utilities-inc,Utilities,Ocean
Primco Dene Group of Companies,http://www.primcodene.com,'+1 780-594-4034,2070 HWY-28,Cold Lake,Alberta,Canada,T9M 1A1,"2070 HWY-28, Cold Lake, Alberta, T9M 1A1, Canada",http://www.linkedin.com/company/primco-dene,oil & energy,Apollo
Skocdopole Construction,http://skocdopole.com,"+1 403-746-5744, +1 877-755-5744",R.R. 4,Eckville,Alberta,Canada,T0M 0X0,"R.R. 4, Eckville, Alberta, T0M 0X0, Canada",https://www.linkedin.com/company/skocdopole-construction-ltd-,Oil & Energy,Ocean
Amity Industrial,http://amityind.com,"+1 780-414-9517, +1 587-673-1153, +1 306-634-5666",3521-56 AVENUE NW,Edmonton,Alberta,Canada,T6B 3P7,"3521-56 AVENUE NW, Edmonton, Alberta, T6B 3P7, Canada",https://www.linkedin.com/company/amity-industrial-supply-ltd.,Oil and Gas,Ocean
Andiamo Electric,http://andiamoelectric.com,+1 780-488-3600,109 Avenue NW  17225,Edmonton,Alberta,Canada,T5S 1H7,"109 Avenue NW  17225, Edmonton, Alberta, T5S 1H7, Canada",https://www.linkedin.com/company/andiamo-electric-ltd-,"Appliances, Electrical, and Electronics Manufacturing",Ocean
ATCO Gas,,'+56 2 2391 9800,10035 105 St NW,Edmonton,Alberta,Canada,T6P-1M5,"10035 105 St NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/atco-gas,utilities,Apollo
Brand Energy Solutions,http://www.brandenergysolutions.ca,'+1 780-490-0330,Edmonton,Edmonton,Alberta,Canada,T6P-1M5,"Edmonton, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/brand-energy-solutions-llc,construction,Apollo
Can Electric,http://canelectric.ca,+1 780-604-3939,7911 105 Ave NW,Edmonton,Alberta,Canada,T6A 3G9,"7911 105 Ave NW, Edmonton, Alberta, T6A 3G9, Canada",,"Commercial, Electrical Distribution, Electronics, Service Industry, Lighting, Construction",Ocean
CAP Engineering,http://capengineering.com,"+1 780-757-7201, +1 867-668-6599",10551 - 114 Street,Edmonton,Alberta,Canada,T5H 3J6,"10551 - 114 Street, Edmonton, Alberta, T5H 3J6, Canada",https://www.linkedin.com/company/capengineering,Civil Engineering,Ocean
Capital Power,http://www.capitalpower.com,,1200-10423 101 Street,Edmonton,Alberta,Canada,T6P-1M5,"1200-10423 101 Street, Edmonton, Alberta, T6P-1M5, Canada",https://www.linkedin.com/company/capital-power,Utilities,Bob
Civeo North America,http://www.civeo.com,'+1 713-510-2400,3790 98 St NW,Edmonton,Alberta,Canada,T6P-1M5,"3790 98 St NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/civeo,hospitality,Apollo
CNR Earthworks,http://cnrew.ca,+1 587-707-9176,Edmonton,Edmonton,Alberta,Canada,Alberta,"Edmonton, Edmonton, Alberta, Alberta, Canada",https://www.linkedin.com/company/cnr-earthworks-inc,Construction,Ocean
CTL Canada,http://ctlcanada.ca,,4770-74 Ave,Edmonton,Alberta,Canada,T6B 2K3,"4770-74 Ave, Edmonton, Alberta, T6B 2K3, Canada",https://www.linkedin.com/company/ctl-canada,Construction,Ocean
Current Teknologies Engineering,http://currenttekeng.com,+1 877-906-0975,488 Rooney Crescent NW,Edmonton,Alberta,Canada,T6R 1C2,"488 Rooney Crescent NW, Edmonton, Alberta, T6R 1C2, Canada",https://www.linkedin.com/company/currenttekeng,IT Services and IT Consulting,Ocean
Edmonton Exchanger,http://www.edmontonexchanger.com,'+1 780-468-6722,5545 89 St NW,Edmonton,Alberta,Canada,T6P-1M5,"5545 89 St NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/edmonton-exchanger,oil & energy,Apollo
Encompass Engineering,http://encompasseng.ca,,Trans Canada Trail,Edmonton,Alberta,Canada,Alberta,"Trans Canada Trail, Edmonton, Alberta, Alberta, Canada",https://www.linkedin.com/company/encompass-engineering-ltd,Civil Engineering,Ocean
EPCOR,http://www.epcor.com,'+1 780-412-4500,10423 101 Street Northwest,Edmonton,Alberta,Canada,T6P-1M5,"10423 101 Street Northwest, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/epcor,utilities,Apollo
EUI,http://euiconsulting.com,,Jasper Avenue NW  10665,Edmonton,ALBERTA,Canada,T5J 3S9,"Jasper Avenue NW  10665, Edmonton, ALBERTA, T5J 3S9, Canada",https://www.linkedin.com/company/euiconsultinginc,Outsourcing and Offshoring Consulting,Ocean
Fibertel Communications Canada,http://fibertel.ca,+1 780-444-6474,17967 106a Ave NW,Edmonton,Alberta,Canada,T5S 1V8,"17967 106a Ave NW, Edmonton, Alberta, T5S 1V8, Canada",https://www.linkedin.com/company/fibertel-communications-canada-inc,Construction,Ocean
Fillmore Construction,http://fillmoreconstruction.com,"+1 780-430-0005, +1 780-235-6015, +1 780-235-6003, +1 780-638-1030",9114 - 34A Avenue NW,Edmonton,Alberta,Canada,T6E 5P4,"9114 - 34A Avenue NW, Edmonton, Alberta, T6E 5P4, Canada",https://www.linkedin.com/company/fillmore-construction,Construction,Ocean
Forbes Bros. Group of Companies,http://www.forbesbrosgroup.com,'+1 780-960-1950,1290 91 St SW,Edmonton,Alberta,Canada,T6X 0P2,"1290 91 St SW, Edmonton, Alberta, T6X 0P2, Canada",http://www.linkedin.com/company/forbesbrosgroup,construction,Apollo
FourQuest Energy,http://www.fourquest.com,'+1 780-485-0690,9304 39 Ave NW,Edmonton,Alberta,Canada,T6P-1M5,"9304 39 Ave NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/fourquest-energy,oil & energy,Apollo
Gateway Mechanical Services,http://www.gatewaymechanical.ca,'+1 800-414-4929,14605 118 Ave NW,Edmonton,Alberta,Canada,T6P-1M5,"14605 118 Ave NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/gateway-mechanical-services,facilities services,Apollo
HS Electrical Consulting,http://hselectrical.ca,+1 780-729-3011,31 Avenue NW  10787,Edmonton,Alberta,Canada,T6J4E7,"31 Avenue NW  10787, Edmonton, Alberta, T6J4E7, Canada",https://www.linkedin.com/company/hs-electrical-consulting-inc.,Design Services,Ocean
Innovative Trenching Solutions ITS,http://itsenergy.ca,"+1 780-699-3353, +1 780-598-3272, +1 780-299-8919",Edmonton,Edmonton,Alberta,Canada,T5S 1G3,"Edmonton, Edmonton, Alberta, T5S 1G3, Canada",https://www.linkedin.com/company/innovative-trenching-solutions-ltd-its,Construction,Ocean
International Cooling Tower Inc. (ICT),http://www.ictower.com,'+1 800-661-3645,3310 93 St NW,Edmonton,Alberta,Canada,T6P-1M5,"3310 93 St NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/international-cooling-tower-inc-,construction,Apollo
JATEC,http://www.jatec.ca,'+1 780-466-5832,2304 119 Ave NE,Edmonton,Alberta,Canada,T6P-1M5,"2304 119 Ave NE, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/jatecelectric,construction,Apollo
Larsen Engineering,http://larseneng.ca,,10339 124 St NW,Edmonton,Alberta,Canada,T5N 3W1,"10339 124 St NW, Edmonton, Alberta, T5N 3W1, Canada",https://www.linkedin.com/company/larseneng-electrical,IT Services and IT Consulting,Ocean
"Magna IV Engineering, A Sunbelt Solomon Company",http://www.magnaiv.com,'+1 800-462-3157,1103 Parsons Rd SW,Edmonton,Alberta,Canada,T6P-1M5,"1103 Parsons Rd SW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/magna-iv-engineering,utilities,Apollo
Maxx North America Services,http://www.maxxnorthamerica.com,'+1 780-482-4144,5311 72A Ave NW,Edmonton,Alberta,Canada,T6P-1M5,"5311 72A Ave NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/maxx-north-america-ltd,oil & energy,Apollo
Melanite Energy Solutions,http://melanite.ca,+1 587-487-7026,4810 93 Street NW,Edmonton,Alberta,Canada,T6E 5M4,"4810 93 Street NW, Edmonton, Alberta, T6E 5M4, Canada",https://www.linkedin.com/company/melanite,Renewable Energy Semiconductor Manufacturing,Ocean
Motif Valve AND Supply,http://motifsupply.com,,1811-66 Ave.,Edmonton,Alberta,Canada,T6P-1M5,"1811-66 Ave., Edmonton, Alberta, T6P-1M5, Canada",https://www.linkedin.com/company/motif-valve-supply,Oil and Gas,Ocean
Norcon Construction Services,http://norconconstruction.ca,"+1 780-249-4841, +1 780-267-3973, +1 587-986-1453",11210 Winterburn Rd NW,Edmonton,Alberta,Canada,T5S 2B5,"11210 Winterburn Rd NW, Edmonton, Alberta, T5S 2B5, Canada",https://www.linkedin.com/company/norcon-construction-services,Construction,Ocean
Pace Technologies,http://pacetechnologies.com,"+1 780-450-0404, +1 403-508-0770, +1 780-743-4309, +1 604-944-0480, +1 250-712-0091, +1 877-448-6587",9604-41 Ave NW,Edmonton,Alberta,Canada,T6E 6G9,"9604-41 Ave NW, Edmonton, Alberta, T6E 6G9, Canada",https://www.linkedin.com/company/pace-technologies-inc,Utilities,Ocean
Paragon Protective Coating,http://paragonprotectivecoatings.ca,+1 780-461-7719,12027 28 St NW,Edmonton,Alberta,Canada,T6S 1E2|,"12027 28 St NW, Edmonton, Alberta, T6S 1E2|, Canada",https://www.linkedin.com/company/paragon-protective-coatings,Oil and Gas,Ocean
Sustainable Developments,http://sdcservices.ca,,11907 154 ST,Edmonton,Alberta,Canada,T5V 1N5,"11907 154 ST, Edmonton, Alberta, T5V 1N5, Canada",https://www.linkedin.com/company/sustainable-developments,Construction,Ocean
Tact Design Engineering,http://tactdesigneng.com,,17510 102 Ave NW,Edmonton,Alberta,Canada,T5S 1K2,"17510 102 Ave NW, Edmonton, Alberta, T5S 1K2, Canada",https://www.linkedin.com/company/tact-design,Design,Ocean
Thermo Design Engineering Ltd,http://www.thermodesign.com,'+1 844-440-6064,1424 70 Ave NW,Edmonton,Alberta,Canada,T6P-1M5,"1424 70 Ave NW, Edmonton, Alberta, T6P-1M5, Canada",http://www.linkedin.com/company/thermodesign-engineering-ltd,oil & energy,Apollo
